annotator,title,comment_id,comment_text,author,stance_pro,stance_con,argument_type,pathos_type,ethos_appeal,ethos_challenge,word_count,context,timestamp,published_date,like_count,mentions,root_comment_id,root_comment_text
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,Ugxmqr48TuvctcJaynh4AaABAg.9uTw48lo0EDA0Jne0C85lD,​ u wacht tot ze er zijn? Brussel is letterlijk voor de deur.,user_0342,,"immigratiebeleid, drugsbeleid, geweld noordstation",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,13,Zo erg is het bij ons in Nederland niet. Gelukkig maar want dit is echt eng en ze moeten ze oppakken en terug sturen dan is deze probleem opgelost want zo wordt het alleen maar erger,2024-02-27 10:55:16+00:00,2024-02-27T10:55:16Z,1,sabrinasabrina870,Ugxmqr48TuvctcJaynh4AaABAg,"Ik ben zelf van buitenlandse komaf en vind dit onaanvaardbaar. Ik ben ook bewust in een Zuid-Limburgs dorpje gaan wonen om mijn kinderen in een veilig en aangename omgeving te laten opgroeien. Deze mensen horen in de gevangenis, psychiatrische instellingen of dienen beter nog uitgezet te worden. C’est une vision cauchemardesque."
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,Ugxmqr48TuvctcJaynh4AaABAg.9uTw48lo0EDA2r0xVW60OL,"Gebruikers die gebruiken wegens PTSD door onze Westerse illegale invasie in onder andere Irak en het platbombarderen van Afghanistan naar de prehistorie om dan gewoon gezellig het land terug te geven aan IS. Gebruikers horen niet in de gevangenis, psychiatrische instellingen enkel als ze psychiatrische problemen hebben. Ze zouden hun beter in behandeling steken en kijken om hun leven te beteren (als je op straat wootn, geen huis hebt, geen familie omdat je familie vermoord is in je land van herkomst dan ga je logisch gezien keren naar drugs om het straatleven te overleven, deze mensen zijn niet dezelfde Belgische druggebruikers die voor de fun dagelijks freebase cocaine roken.) Jij hebt dus duidelijk geen idee van hoe complex het is als uwe oplossing is ""zet ze beter uit het land"". Onze drugswet is nog steeds dezelfde als 1921 met enkel een kleine verandering op cannabis. Druggebruik zou niet crimineel gestraft meer mogen worden en cannabis zou volledig legaal zijn want alcohol is één van de meest schadelijke drugs in Belgie en in de wereld (ook veel mensen die leven op straat zitten aan alcohol). Drugdealers zouden wel gestraft moeten worden maar daarom zijn Safe Supply programs zoals in Canada en nieuwe wetten ivm drugs dringend nodig, als je één dealer oppakt (waar veel geld in kruipt en werk) staat er direct een nieuwe klaar. Ook zijn ze heel rap vrij. Tof dat je in een Zuid-Limburgs dorpje bent gaan wonen voor een veilige en aangename omgeving, maar heb jij dan zo weinig begrip dat mensen die op straat moeten leven wegens allerlei problemen die hen tot die situatie hebben geleid en drugs gebruiken om te copen? Niet elke persoon van buitenlandse afkomst kan gezellig in een dorpje gaan wonen. Wake the fuck up.",user_0343,"immigratiebeleid, geweld noordstation","drugsbeleid, kolonisatiegeschichte","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,user,293,,2024-04-30 10:57:13+00:00,2024-04-30T10:57:13Z,0,,Ugxmqr48TuvctcJaynh4AaABAg,"Ik ben zelf van buitenlandse komaf en vind dit onaanvaardbaar. Ik ben ook bewust in een Zuid-Limburgs dorpje gaan wonen om mijn kinderen in een veilig en aangename omgeving te laten opgroeien. Deze mensen horen in de gevangenis, psychiatrische instellingen of dienen beter nog uitgezet te worden. C’est une vision cauchemardesque."
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,Ugxmqr48TuvctcJaynh4AaABAg.9uTw48lo0EDA5Lmss2EB2l,"idioot, het is niet omdat hij als buitenlander objectief kan zijn dat dat betekent dat hij een ""leche-cul"" is. Ik ben ook een buitenlander en ga volledig akkoord met hem. Dit is ook ons land en onze thuis nu en wij zouden graag hebben dat het in de toekomst leefbaar is voor ons en onze kinderen. Respect hebben voor het land en het volk heeft niks met leche-cul te maken.",user_0344,multiculturele samenleving,"immigratiebeleid, drugsbeleid","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,71,@user t’as l’air vexé en fait,2024-07-01 12:04:00+00:00,2024-07-01T12:04:00Z,0,hategeka05,Ugxmqr48TuvctcJaynh4AaABAg,"Ik ben zelf van buitenlandse komaf en vind dit onaanvaardbaar. Ik ben ook bewust in een Zuid-Limburgs dorpje gaan wonen om mijn kinderen in een veilig en aangename omgeving te laten opgroeien. Deze mensen horen in de gevangenis, psychiatrische instellingen of dienen beter nog uitgezet te worden. C’est une vision cauchemardesque."
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,Ugxmqr48TuvctcJaynh4AaABAg.9uTw48lo0EDA95wR6oQi5x,"Amen kerel,je zegt t goed,je benr buitenlabder,nerjes aangepast,hebt kids dus je bent stabiel,er zijn er helaas teveel die hier rottigheid uithalen en je zou er maar bij betrokken raken",user_0345,,"immigratiebeleid, drugsbeleid, integratiebeleid, geweld noordstation","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,29,,2024-10-02 18:25:11+00:00,2024-10-02T18:25:11Z,2,,Ugxmqr48TuvctcJaynh4AaABAg,"Ik ben zelf van buitenlandse komaf en vind dit onaanvaardbaar. Ik ben ook bewust in een Zuid-Limburgs dorpje gaan wonen om mijn kinderen in een veilig en aangename omgeving te laten opgroeien. Deze mensen horen in de gevangenis, psychiatrische instellingen of dienen beter nog uitgezet te worden. C’est une vision cauchemardesque."
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,Ugxmqr48TuvctcJaynh4AaABAg.9uTw48lo0EDAF3O_KmfbSD,"het is niet belangrijk welke afkomst, land, huidskleur en/of kultuur. Belangrijk is dat je respect en aanpassing hebt en toont aan het land en volk waar jij de gast bent.",user_0346,multiculturele samenleving,"integratiebeleid, geweld noordstation",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,31,@user  Baraki va 😂. Je ne lèche personne. Je suis citoyen néerlandais de confession musulmane frontalier habitant en Belgique et toujours travaillé dur aux Pays-Bas 🇳🇱 et pas un assisté comme toi. Force est de constater que les grandes villes comme Bruxelles sont infestées de cassos et marginaux. J’ai simplement exprimé mon opinion ne t’en déplaise. Bàt.,2025-02-27 21:50:30+00:00,2025-02-27T21:50:30Z,0,aminiznasni4815,Ugxmqr48TuvctcJaynh4AaABAg,"Ik ben zelf van buitenlandse komaf en vind dit onaanvaardbaar. Ik ben ook bewust in een Zuid-Limburgs dorpje gaan wonen om mijn kinderen in een veilig en aangename omgeving te laten opgroeien. Deze mensen horen in de gevangenis, psychiatrische instellingen of dienen beter nog uitgezet te worden. C’est une vision cauchemardesque."
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,Ugxmqr48TuvctcJaynh4AaABAg.9uTw48lo0EDAFH7GO30rdh,Beter om dit soort terug te sturen naar waar ze vandaan komt. Waarom zie ik nooit een Chinees als dakloze ?,user_0347,,geweld noordstation,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,21,,2025-03-05 05:48:35+00:00,2025-03-05T05:48:35Z,0,,Ugxmqr48TuvctcJaynh4AaABAg,"Ik ben zelf van buitenlandse komaf en vind dit onaanvaardbaar. Ik ben ook bewust in een Zuid-Limburgs dorpje gaan wonen om mijn kinderen in een veilig en aangename omgeving te laten opgroeien. Deze mensen horen in de gevangenis, psychiatrische instellingen of dienen beter nog uitgezet te worden. C’est une vision cauchemardesque."
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,Ugxmqr48TuvctcJaynh4AaABAg.9uTw48lo0EDAFS3wffk200,"T as raison meme je suis pas d'Belgique.. ta7ya nès Bniznaasen [Ahfir,Berkan,Aklim]✌️",user_0348,,,,,,,12,,2025-03-09 11:51:11+00:00,2025-03-09T11:51:11Z,2,,Ugxmqr48TuvctcJaynh4AaABAg,"Ik ben zelf van buitenlandse komaf en vind dit onaanvaardbaar. Ik ben ook bewust in een Zuid-Limburgs dorpje gaan wonen om mijn kinderen in een veilig en aangename omgeving te laten opgroeien. Deze mensen horen in de gevangenis, psychiatrische instellingen of dienen beter nog uitgezet te worden. C’est une vision cauchemardesque."
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici",user_0349,,"drugsbeleid, geweld noordstation",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.), sarcasm/irony(the opposite meaning)",,,17,,2023-09-06 16:44:46+00:00,2023-09-06T16:44:46Z,1361,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uMK2gDPoJd,"Clochards heb je overal. In Brugge, Gent, Antwerpen, Hasselt, Aalst, Kortrijk, Leuven,... Noem maar op. We mogen nog gerust zijn op onze hoofdstad Brussel, op onze grote havenstad Antwerpen, op onze culturele steden zoals Brugge, Gent,...",user_0350,geweld noordstation,,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.), positive emotion (hope, pride, happiness, admiration, etc.) ",,,36,,2023-09-07 10:45:51+00:00,2023-09-07T10:45:51Z,9,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uMTcjNBTed,ze rouleren van duitsland naar nederland frankrijk belgie en dan mogen de siccarios in italy de zooi wegwerken,user_0351,,"immigratiebeleid, multiculturele samenleving",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,18,,2023-09-07 12:09:33+00:00,2023-09-07T12:09:33Z,0,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uMdw-IOUqz,Krijg je met al die inteelt 😢,user_0352,,,,,,,7,,2023-09-07 13:48:18+00:00,2023-09-07T13:48:18Z,42,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uNPLicaZin,Europa bestaat niet. Er is geen staat of federatie van staten Europa.,user_0353,,,,,,,12,,2023-09-07 20:51:23+00:00,2023-09-07T20:51:23Z,0,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uOh4avXbsu,Nee met dank aan het domme volk wat links en pro Europa blijft stemmen!! Het volk is er zelf verantwoordelijk voor omdat ze steeds op softe politici stemmen..,user_0354,,multiculturele samenleving,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,28,,2023-09-08 08:54:18+00:00,2023-09-08T08:54:18Z,0,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uPWXmpovt4,Ja want in de HOofdtad van ieder ander land is het perfect he? Meesterlijk achterlijk dom reactie van je.,user_0355,multiculturele samenleving,,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.), sarcasm/irony(the opposite meaning)",,,19,,2023-09-08 16:32:40+00:00,2023-09-08T16:32:40Z,0,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uQHwlAQp18,​en jullie prachtige wegen natuurlijk,user_0356,,,,,,,5,"Clochards heb je overal. In Brugge, Gent, Antwerpen, Hasselt, Aalst, Kortrijk, Leuven,... Noem maar op. We mogen nog gerust zijn op onze hoofdstad Brussel, op onze grote havenstad Antwerpen, op onze culturele steden zoals Brugge, Gent,...",2023-09-08 23:44:23+00:00,2023-09-08T23:44:23Z,4,zackamor8043,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uQy0jM5KYq,De nieuwe Kensington dus. Leuk...,user_0357,,"drugsbeleid, geweld noordstation",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.), sarcasm/irony(the opposite meaning)",,,5,,2023-09-09 06:00:49+00:00,2023-09-09T06:00:49Z,4,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uRAvdn4DTh,Agjah moet het volk maar voor zichzelf durven opkomen stelletje watjes,user_0358,"multiculturele samenleving, drugsbeleid, geweld noordstation",,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,11,,2023-09-09 08:02:19+00:00,2023-09-09T08:02:19Z,0,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uRcEl1zIL2,"Van welke land ben je? Nederland zeker? Jullie, de Fransen, De Duitsers, Italianen, Spanjaarden, Polen, Bulgaren,... gebruiken onze wegen. Uiteraard worden onze wegen dus met al dat vrachtvervoer slecht. Dus hou uw bakkes. Uw land is aan de kant en hoeft niet zo belast te worden zoals de onze, juist omdat WIJ het middelpunt zijn van de Europese Unie. Ga in jullie riviertjes lekker zwemmen.",user_0350,,multiculturele samenleving,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,user,66,​@user en jullie prachtige wegen natuurlijk,2023-09-09 12:09:43+00:00,2023-09-09T12:09:43Z,0,Mippol,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uRribgFmco,Clochards vallen van zattigheid int slaap. Dit is criminaliteit.,user_0359,,"multiculturele samenleving, drugsbeleid, geweld noordstation",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,9,,2023-09-09 14:25:00+00:00,2023-09-09T14:25:00Z,0,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uRtgNFbmlq,Het druipt er anders wel vanaf,user_0354,,,,,,,7,,2023-09-09 14:42:11+00:00,2023-09-09T14:42:11Z,0,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uSTHv-odxU,Eigenlijk alle politici die de eu geschapen hebben.😶,user_0360,,,,,,,8,,2023-09-09 20:02:01+00:00,2023-09-09T20:02:01Z,0,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uU5ImUqowq,Jij bent vast intelligenter dan al die politici.🤣,user_0361,,,,,,,8,,2023-09-10 11:10:54+00:00,2023-09-10T11:10:54Z,1,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uWmbbhElZ_,Dat is tranq en is vele malen erger en zwaarder dan wat deze mensen gebruiken.,user_0362,"drugsbeleid, geweld noordstation",,"appeal to reason, giving evidence (logos)",,,,15,De nieuwe Kensington dus. Leuk...,2023-09-11 12:16:34+00:00,2023-09-11T12:16:34Z,0,myrkflinn4331,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uX0mE5TH6Q,"dit is wat brussel wil met heel europa, en de inheemse bevolking uitdunnen😢 hoe veel meer mensen moeten dood gaan aan zinloos geweld van deze indringers",user_0363,,"multiculturele samenleving, geweld noordstation",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,26,,2023-09-11 14:29:05+00:00,2023-09-11T14:29:05Z,0,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uZoov5CrAS,De woorden uit mijn mond gehaald. Echt verschrikkelijk dit!,user_0364,,"drugsbeleid, geweld noordstation",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,9,,2023-09-12 16:33:35+00:00,2023-09-12T16:33:35Z,1,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uZp-Dsn0cD,"er is een groot verschil tussen zwervers en drugsdealers, en erger nog die hier illegaal zich bevinden",user_0364,,drugsbeleid,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,17,"@user Van welke land ben je? Nederland zeker? Jullie, de Fransen, De Duitsers, Italianen, Spanjaarden, Polen, Bulgaren,... gebruiken onze wegen. Uiteraard worden onze wegen dus met al dat vrachtvervoer slecht. Dus hou uw bakkes. Uw land is aan de kant en hoeft niet zo belast te worden zoals de onze, juist omdat WIJ het middelpunt zijn van de Europese Unie. Ga in jullie riviertjes lekker zwemmen.",2023-09-12 16:35:07+00:00,2023-09-12T16:35:07Z,2,zackamor8043,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uaNcd6QmOm,Dan daag ik je uit om eens in Brussel door de straten te lopen als het donker is.,user_0365,,multiculturele samenleving,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,19,"@user Van welke land ben je? Nederland zeker? Jullie, de Fransen, De Duitsers, Italianen, Spanjaarden, Polen, Bulgaren,... gebruiken onze wegen. Uiteraard worden onze wegen dus met al dat vrachtvervoer slecht. Dus hou uw bakkes. Uw land is aan de kant en hoeft niet zo belast te worden zoals de onze, juist omdat WIJ het middelpunt zijn van de Europese Unie. Ga in jullie riviertjes lekker zwemmen.",2023-09-13 07:05:43+00:00,2023-09-13T07:05:43Z,0,zackamor8043,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uavqA2T7hV,"de reden waarom dingen zo zijn, is omdat er veel vluchtelingen geen verblijfspapier kunnen krijgen en dan uiteindelijk liever niet terug gaan naar hun land, omdat er geen weg terug meer is. Het probleem ligt bij de migratie . Mensen die geen papieren hebben kunnen niet zoeken naar werk. De reden waarom dit nu naar boven komt is omdat Brussel zijn imago moet rechtzetten voor de komende 6 maand omdat Brussel tot Europe Council Presidency verkozen is",user_0366,"drugsbeleid, geweld noordstation",immigratiebeleid,"appeal to reason, giving evidence (logos)",,,,77,,2023-09-13 12:13:24+00:00,2023-09-13T12:13:24Z,0,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9uavvbhv478,beter dan vol met varken zitten,user_0366,,,,,,,6,Krijg je met al die inteelt 😢,2023-09-13 12:14:08+00:00,2023-09-13T12:14:08Z,0,Prive377,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9ung8TeliA3,Jij hebt nog nooit in jouw hele leven een probleem opgelost want je kan niet eens toegeven dat er een probleem is.,user_0318,,,,,,,23,"@user Van welke land ben je? Nederland zeker? Jullie, de Fransen, De Duitsers, Italianen, Spanjaarden, Polen, Bulgaren,... gebruiken onze wegen. Uiteraard worden onze wegen dus met al dat vrachtvervoer slecht. Dus hou uw bakkes. Uw land is aan de kant en hoeft niet zo belast te worden zoals de onze, juist omdat WIJ het middelpunt zijn van de Europese Unie. Ga in jullie riviertjes lekker zwemmen.",2023-09-18 11:06:21+00:00,2023-09-18T11:06:21Z,2,zackamor8043,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9vFqul5xTPs,Hoofdstad van Europa? Helemaal niet. EU en Europa zijn niet hetzelfde,user_0367,,,,,,,11,,2023-09-29 18:58:26+00:00,2023-09-29T18:58:26Z,1,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9vvJaL2dbez,La capital de la Unión Europea*. Europa no tiene capital.,user_0368,,,,,,,10,,2023-10-16 06:45:54+00:00,2023-10-16T06:45:54Z,0,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9vvaxfrkGds,"Brussel is niet alleen de hoofdstad van België, van het Brussels Hoofdstedelijk Gewest, van de Vlaamse Gemeenschap en van de Franse Gemeenschap, maar ook van Europa. Sinds de lidstaten in 1997 hebben besloten om hier de zetel van de Europese instellingen te vestigen, is Brussel de hoofdstad van Europa",user_0349,,,,,,,50,La capital de la Unión Europea*. Europa no tiene capital.,2023-10-16 09:26:22+00:00,2023-10-16T09:26:22Z,1,eduzz4655,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9vvg-qgKU5T,"​ Europa ≠ Unión Europea. Bruselas es la capital de la Unión Europea, pero Europa, como continente, no tiene capital.",user_0368,,,,,,,20,"@user Brussel is niet alleen de hoofdstad van België, van het Brussels Hoofdstedelijk Gewest, van de Vlaamse Gemeenschap en van de Franse Gemeenschap, maar ook van Europa. Sinds de lidstaten in 1997 hebben besloten om hier de zetel van de Europese instellingen te vestigen, is Brussel de hoofdstad van Europa",2023-10-16 10:10:29+00:00,2023-10-16T10:10:29Z,1,scubamarc,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkR9w5Qxw7A-P_,Het gevolg van massaimmigratie...,user_0369,,"immigratiebeleid, drugsbeleid, geweld noordstation",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,5,"@user Van welke land ben je? Nederland zeker? Jullie, de Fransen, De Duitsers, Italianen, Spanjaarden, Polen, Bulgaren,... gebruiken onze wegen. Uiteraard worden onze wegen dus met al dat vrachtvervoer slecht. Dus hou uw bakkes. Uw land is aan de kant en hoeft niet zo belast te worden zoals de onze, juist omdat WIJ het middelpunt zijn van de Europese Unie. Ga in jullie riviertjes lekker zwemmen.",2023-10-20 14:21:55+00:00,2023-10-20T14:21:55Z,1,zackamor8043,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkRA0ncAt0eMjw,Dank aan de internationale kliek aan financiers die Europa willen slopen. Is het iemand opgevallen hoe alle bedrijven in den afgelopen jaren Europa ontvlucht zijn naar Azië en Amerika? Zijn ze de volgende wereldoorlog aan het voorbereiden?,user_0370,,,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,37,,2024-03-10 10:11:29+00:00,2024-03-10T10:11:29Z,0,,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
889,Bewoners Brusselse Noordwijk hebben genoeg van het geweld en drugs,UgyD7le_XjyGVLgkV7t4AaABAg.9uKOK_tNTkRA0vvAxxlzT2,"​ een onzin, ga jij maar terug naar je afrikaans land vol Ebola. Eens zien hoe lang je het daar vol houdt",user_0371,,multiculturele samenleving,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,22,Karma voor Congo,2024-03-13 15:31:27+00:00,2024-03-13T15:31:27Z,0,KingSargon96,UgyD7le_XjyGVLgkV7t4AaABAg,"De hoofdstad van Europa ,echt iets om trots op te zijn, dank aan onze super intelligente politici"
